B08BCF9ZX6,191.0,5,
B000GKE2N0,191.0,4,
B00GFBNXNO,191.0,5,
B0007MZV3C,190.0,0,
B002XULJDW,190.0,0,
B085QGWFP1,190.0,5,
B08PKDWQC5,189.0,5,
B08HDHTHDS,188.0,5,
B07BQFS9W8,188.0,0,
B07QZFS4CY,188.0,4,
B01CIWDDMO,187.0,0,
B08HYDSQCQ,187.0,5,
B00NN3YZ48,187.0,5,
B07XMSDVZ2,187.0,0,
B07FD1C6JD,186.0,4,
B07CVHHJ3L,186.0,4,
B07BJ5L7N3,185.0,0,
B08XYK5FJ3,185.0,1,
B078W3NPVN,185.0,0,
B01BDK1O64,185.0,4,
B0013WKAG8,184.0,4,
B08BNW649C,183.0,0,
B0014WO96Y,183.0,2,
B00004TFLB,183.0,1,
B00000IRWA,183.0,5,
B07QM9JW8G,182.0,4,
B01MYFC4OD,181.0,0,
B00CQHZ2LW,181.0,3,
B079D1P5TX,181.0,5,
B09K7NKZMQ,180.0,5,
B000KHZ044,180.0,5,
B01JGM7UOG,180.0,0,
B07QQ396NH,179.0,5,
B07GCWM858,178.0,5,
B008CDR7LW,178.0,0,
B07L8G1L52,177.0,5,
B08X1PCD6J,177.0,5,
B00004S7ZG,177.0,5,
B08KGZV2FZ,176.0,4,
B001G8J78Q,175.0,5,
B073Y5NW5X,175.0,0,
B004K0Q8LG,175.0,0,
B01EIKRP0K,175.0,5,
B07T2ZFNPL,175.0,5,
B07FJ6V6SY,175.0,0,
B08HDJ1K6M,175.0,0,
B00NHPH4CM,174.0,3,
B07FJ6V6SY,174.0,0,
B000FS70QE,174.0,1,
B0002HABZU,174.0,3,
B01BKFI8T8,173.0,0,
B00VSITBJO,173.0,1,
B00004YRPF,173.0,5,
B000BUR95S,173.0,1,
B078T28HGH,173.0,5,
B012E6IWPC,172.0,5,
B078T15S7S,172.0,5,
B003H7HUHO,172.0,5,
B08KD4SZYQ,172.0,0,
B009VE38D2,172.0,2,
B08BNVS99Q,171.0,5,
B07T2ZFNPL,171.0,5,
B07MM95VB2,171.0,1,
B0080D5982,171.0,5,
B078T28HGH,171.0,5,
B083XVXTDQ,170.0,0,
B07F38CPM1,170.0,5,
B00SI79OEU,170.0,0,
0786955708,170.0,0,
B00EAHXWQI,170.0,5,
B06VVK261Z,169.0,0,
B07RWWH2L4,169.0,5,
B077VLY341,169.0,5,
B001QBTAOY,168.0,2,
1890560014,168.0,4,
B079Y6BH2V,168.0,5,
B07QD7ZDGW,168.0,4,
B01LBSZQ3U,168.0,0,
B07C1TWXFD,167.0,0,
B0839QGGVB,167.0,5,
B079JKVJM3,167.0,0,
B0120XRWLE,167.0,5,
0545703301,167.0,4,
B01D7SS1X4,167.0,0,
B000CQV0HE,167.0,5,
B074TCJMQW,167.0,0,
B0060LLICC,166.0,0,
B08C4Y7K5V,166.0,5,
B078T15S7S,166.0,5,
B000PEHDFG,166.0,0,
B00018H66M,166.0,2,
B000BURAP2,166.0,0,
B00KLBGUZW,165.0,0,
B076F7YVMS,165.0,5,
B07X5NN5GN,165.0,0,
B07MXJL2RS,165.0,5,
B000090W81,165.0,3,
B07S8GHM8C,164.0,4,
B082YW2B64,164.0,5,
B07KWVYVCL,164.0,5,
B007WDGZUM,163.0,5,
B000M6B66Y,163.0,5,
B003WFKOSS,163.0,0,
B00NX627HW,163.0,5,
B00000IVAL,163.0,5,
B07SBYZ4G5,163.0,3,
B0032UKTXI,162.0,4,
B07PPCD4XS,162.0,0,
B077MZ2MPW,161.0,0,
B071X7JNDF,161.0,5,
B095MP2HT9,161.0,0,
B07QNLD1ZK,160.0,0,
B017KYO0UE,160.0,5,
B07KWVYVCL,160.0,5,
B07DWCMTPH,160.0,1,
B00G70DFC2,160.0,5,
B00OV29XFG,160.0,4,
B007EZMABG,159.0,5,
B00XRDHG36,159.0,4,
B0028AED1M,159.0,0,
B005DUW6EK,159.0,0,
B0001JX9IU,159.0,1,
B0028Z2O72,159.0,5,
B07HWTT4WY,158.0,4,
B00IMZ4KEC,158.0,5,
B00066LFT8,158.0,5,
B004E3CCKA,158.0,5,
B003KYTT7S,158.0,1,
B0721MB4L6,157.0,0,
B07QLCLJ2Q,157.0,0,
B07KWVYVCL,157.0,5,
B0077Q0NP2,157.0,0,
B01N3P4SKV,156.0,5,
B000239E6Q,156.0,5,
B078T15S7S,156.0,0,
B00480SAL4,156.0,1,
B00UA7O1GW,155.0,5,
B01M702XWP,155.0,0,
B00400X68O,155.0,0,
B00M1L326A,155.0,0,
B01ASVD2L4,154.0,0,
B01MYM7GPD,154.0,2,
B0009PU0UQ,154.0,5,
B00A7TSXWG,153.0,1,
B086D19Z1X,153.0,5,
B087GD8SPC,153.0,5,
B005QIYSJ0,153.0,0,
B07PMN4NJD,153.0,1,
B01N6B8SX0,152.0,2,
B07RR3JZD7,152.0,0,
B00Q7WU7LC,152.0,5,
B07M7KW1LS,152.0,3,
B00004TXM7,151.0,4,
B003ICWTLU,150.0,5,
B0006O8Q7Y,150.0,5,
B07B3W2T7Z,150.0,5,
957213096X,150.0,2,
B005BYFLHC,150.0,5,
B003BAN3AU,150.0,5,
B086ZND54L,149.0,5,
B00404LX5I,149.0,0,
B003HC9734,149.0,1,
B001T6ZWCU,149.0,1,
B089KCQ5LN,149.0,5,
B01G23LEFS,149.0,2,
B075B1XG1N,149.0,2,
B002JCS5JA,149.0,4,
B004HI4YGC,149.0,0,
B00RA25TCK,149.0,0,
B0054KBV4U,148.0,5,
B08F79Q56Z,148.0,5,
B01MU9K3XU,148.0,1,
B086QPX8G3,148.0,5,
B00IVJK8Y0,148.0,0,
B07K2SYDJ1,148.0,5,
B018HB2QFU,147.0,0,
B000063TQK,147.0,1,
B001074TGS,147.0,2,
B00004T0R1,147.0,5,
B07CBTZWQP,146.0,5,
B000L8EEPS,146.0,4,
B073YB7RHR,146.0,0,
B07D8VJGY3,146.0,5,
B07X1MQGGN,145.0,5,
B00JMCJGZC,145.0,1,
B00QU3TRF0,145.0,0,
B01FAEOL2S,145.0,5,
B08SR5KRK9,144.0,4,
B077LZ69YZ,144.0,1,
B000099Z7R,144.0,5,
B00498EK5U,144.0,0,
B08BNVS99Q,144.0,5,
B006XG3NRC,144.0,0,
B0051VTXVA,144.0,5,
B00187MWH8,144.0,5,
B00UON304G,144.0,5,
B08RYPK2PM,144.0,5,
B01MS9SY16,144.0,0,
B000WQZD9U,142.0,0,
B0088QDEA6,142.0,1,
B00006408Q,142.0,5,
B07YQ641NQ,142.0,5,
B00ANKD7V6,142.0,1,
B01MQ3YP7Y,141.0,1,
B000F9ISX2,140.0,1,
B071R862FC,140.0,5,
B0007YFJI2,140.0,5,
B00D30ENY8,140.0,5,
B001NQHN7S,140.0,1,
B06X3VNJBZ,139.0,0,
B005FG2X54,139.0,0,
B00FL602CE,139.0,0,
B000V9HCO2,138.0,0,
B00ZL85BXM,138.0,0,
B00N4OP3OW,137.0,1,
B001OH9EDW,136.0,5,
B0160JB7IS,136.0,5,
B07QPY8J94,136.0,5,
B00MH9RLAE,136.0,0,
B01GAZN9QU,136.0,5,
B001BKX0V4,136.0,0,
B00OKMUW9I,136.0,1,
B06X3VNJBZ,135.0,5,
B0125KR9B0,135.0,5,
B07S9R7K89,135.0,0,
B0829FT44S,135.0,1,
B003AVIO4K,135.0,0,
B07NPHH892,135.0,0,
B07S6FDHPN,135.0,5,
B00THLMIHG,135.0,0,
B075SQXH38,135.0,0,
B00CHRHVE2,134.0,1,
B07X1NCXGB,134.0,5,
B00000J1E1,134.0,1,
B07V5R1HX9,134.0,3,
B00001ZWV7,134.0,5,
B003SAM6BU,134.0,5,
B08B4Q9B1B,134.0,5,
B00J405VH4,134.0,5,
B00U5U8P3O,133.0,5,
B0007CUU9W,133.0,4,
B07333Y3H4,133.0,0,
B0744HKQZX,133.0,0,
B08S5GWF9F,133.0,3,
B076MB1N4P,133.0,5,
B01IMR6BLO,133.0,5,
B000GKAU1I,133.0,0,
B07VNBRSNK,133.0,0,
B000HFCLZU,133.0,4,
0786955570,133.0,5,
B0839QGGVB,133.0,4,
B0042YK384,133.0,1,
B07XGNSH8Y,133.0,5,
B076ZVX8TM,132.0,0,
B000UEQI1G,132.0,0,
B0160JBGRA,132.0,2,
B0164L0Z9O,132.0,0,
B004GBLK5I,132.0,2,
B08LYKHTGC,132.0,5,
B00263UZMW,132.0,0,
B08CZ3WGJK,132.0,5,
B00AA7BA3Y,131.0,0,
B00NHQFA5E,131.0,0,
B00XK46WOQ,131.0,5,
B001377J3K,131.0,1,
B00125V99S,131.0,4,
B078WM314M,131.0,5,
B00W8LBTMC,130.0,5,
B00PG9590G,130.0,1,
B004N7NFSK,130.0,0,
B0855NLMWL,130.0,0,
B07B7PQCZV,130.0,5,
B087GD8SPC,130.0,0,
B0024M7CGC,130.0,0,
B000A6L6WK,130.0,4,
B08L7X1RM7,129.0,5,
B00EJAEUBC,129.0,0,
B07TB482PZ,129.0,5,
B007NOEWV4,129.0,5,
B07MPCMXGR,128.0,0,
B08FZNYHWX,128.0,1,
B08DKLVKZV,128.0,5,
B00J5KVTBK,128.0,2,
B00012O42W,128.0,5,
1223080439,128.0,2,
B09B1FNZJJ,128.0,4,
B06XZ9K244,127.0,5,
B07PLG93NS,127.0,1,
B0033PRKVQ,127.0,0,
B003YXZB22,127.0,5,
B005DPWECE,127.0,4,
B06XZNMMKC,127.0,5,
B00UB7OXRS,126.0,5,
B000B6ACGA,126.0,0,
B073JTRVM4,126.0,0,
B01BMWTKNC,126.0,4,
B08BCF9ZX6,126.0,5,
B08FMB1TGS,126.0,1,
B07TBN11ZY,126.0,0,
B00BYD5JMG,125.0,3,
B07L8RZC3C,125.0,5,
B0038609BI,125.0,3,
B000GA90XC,125.0,1,
B077HRXP15,125.0,5,
B01DN2B10E,125.0,0,
B004JIOSE8,125.0,1,
B01HVRXTXE,125.0,5,
B005QZP964,125.0,0,
B001W03MFW,125.0,1,
B08DL95CWL,125.0,5,
B07D8VJGY3,125.0,5,
B00000IZKX,125.0,1,
B0798MYPQS,124.0,0,
B0038AJYSS,124.0,4,
B07CYR36GN,124.0,0,
B0090NNMB2,124.0,5,
B00MPCP1G4,124.0,4,
B00TQ0DXR2,124.0,5,
B0797L4WFY,123.0,0,
B0839QGGVB,123.0,5,
B008MTYTHQ,123.0,0,
B0899WTH85,123.0,5,
B00N6CD9V6,123.0,0,
B00134PLN8,123.0,5,
B00498EK5U,123.0,0,
B00U1ME6J8,122.0,0,
B00GP301MS,122.0,5,
B000MUQ2FU,122.0,4,
B07GD9XY6J,122.0,1,
B003BVK29E,122.0,0,
B08Z3C9C44,122.0,0,
B01BOV6566,122.0,3,
B0859ZNXKH,122.0,5,
B000REI1FU,121.0,2,
B084L1S3LK,121.0,0,
B086QP6VGS,121.0,5,
B07881CZJ3,121.0,4,
B085RB76WQ,121.0,5,
B013KC8V14,121.0,0,
B071CXTQ3G,121.0,3,
B0167UNZ6M,120.0,5,
B00TVQ00BI,120.0,0,
B00W0J2RBE,120.0,4,
B0042RU2SW,120.0,3,
B085878TDY,120.0,5,
B00601I2O4,120.0,5,
B00UD6EXIQ,120.0,5,
B00NB574LY,120.0,5,
B09QHY7GLW,119.0,0,
B084CSP89Y,119.0,5,
B07S8GHM8C,119.0,0,
B00X6FMZTU,119.0,1,
B00AW8W4XQ,119.0,0,
B00FHB2XB6,119.0,3,
B000092WJ5,119.0,5,
B003TMJ912,119.0,1,
B07D4RN9NH,119.0,0,
B07SHP29DM,119.0,0,
B0045O75AU,119.0,0,
B004TBN4AE,119.0,5,
B077Z1R28P,118.0,5,
B01ECEAGP8,118.0,2,
B00OXLY49A,118.0,1,
B00008BFZH,118.0,1,
B071VSVVKB,118.0,0,
B003TPPXAU,118.0,4,
B00669JMKS,118.0,5,
B0060L6EE4,118.0,0,
B0000BX8MA,118.0,0,
B01B1H8322,118.0,0,
B073WJGD8V,118.0,5,
B01J0ACWYM,118.0,1,
B08CXHKZ78,118.0,5,
B073VVR7PV,118.0,5,
1616613769,118.0,5,
B005QIYUMU,118.0,5,
B004C4445M,118.0,1,
B00UB7P0XY,117.0,5,
B07CVHHJ3L,117.0,5,
B01AYKN476,117.0,0,
B003NSBMUI,117.0,1,
B0017U24HO,117.0,5,
B00FFJIGD4,117.0,0,
B01H4C8TVS,116.0,4,
B085QGP81Z,116.0,5,
B00TF7YMVW,116.0,4,
B07C6182BY,116.0,0,
1601259565,116.0,0,
B002APG82M,116.0,5,
B000FGG9IG,116.0,5,
B07CVHHJ3L,116.0,5,
B00U26V4VQ,116.0,0,
B003CRJU36,115.0,5,
B009VE38CI,115.0,1,
B01BH921WC,115.0,0,
B001E9641K,115.0,4,
B0871W7JXB,115.0,4,
B074ZHXF48,115.0,5,
B00SAUAP5C,115.0,3,
B00004T71M,115.0,0,
B01C64BASI,115.0,1,
B00EJOCAYW,114.0,3,
B001LO9TS8,114.0,5,
B000GBA60W,114.0,0,
B07VN75JFC,114.0,5,
B00NCJ5CB8,114.0,0,
B071CKSMS7,114.0,0,
1570548307,114.0,5,
B006JOKQBO,114.0,0,
B07V2R5NCM,114.0,0,
B084ZN8DW5,114.0,5,
B07DLKBB7P,114.0,0,
B00DIKCJJE,114.0,5,
B0009V89NK,113.0,5,
B0015AM26E,113.0,2,
B004AHMCMI,113.0,0,
B08199379L,113.0,3,
B00Y4TYRT8,113.0,5,
B087T7VN8K,113.0,5,
B00O999WL6,113.0,0,
B00DLX51HK,113.0,0,
B00QRNTBMW,113.0,3,
B000ELSZW0,113.0,0,
B00592BOAO,113.0,4,
B000FGECAI,113.0,5,
B086QP6VGS,113.0,4,
B000JZ8A1M,112.0,4,
B07MKK8N8K,112.0,0,
B001JGH8XQ,112.0,5,
B016ZM29YQ,112.0,5,
B002SQBB3O,112.0,4,
B001P9OGRS,112.0,0,
B00592BOAO,111.0,4,
B0162Z1HQM,111.0,1,
B07H9GY33H,111.0,0,
B004DALR14,111.0,5,
B06XP24FL9,111.0,5,
B01KJEOCDW,111.0,0,
B06XZNMMKC,111.0,5,
1603800689,111.0,0,
B01KJKZ5EQ,111.0,5,
B077PJBXPX,111.0,1,
B00H8OINX2,111.0,5,
B01MQ2N5R2,111.0,0,
B01CDLJ2UW,111.0,3,
B004J2HY2M,111.0,0,
B07J1Q2DRM,111.0,0,
B00000ISOQ,111.0,1,
B08FX68GFT,110.0,5,
B07S8GHM8C,110.0,5,
B07W2Z9N7Q,110.0,1,
B000096PNA,110.0,5,
B005QIYUMU,110.0,1,
1556344732,110.0,5,
B01LYX2F3R,110.0,0,
B00007IT55,110.0,1,
B00SOG4W56,110.0,5,
B088BD4ZRQ,110.0,2,
B079J61H89,110.0,5,
B000NNNM2M,109.0,5,
B002V3RCE6,109.0,5,
B000WD3XBI,109.0,1,
B00UMSW27O,109.0,5,
B00027P8E4,109.0,1,
B00000J0S3,109.0,0,
B007HHQ4VI,109.0,0,
B0925DLXML,109.0,0,
B01CFXQZD0,109.0,0,
B016XMU076,109.0,5,
B00272N8L2,109.0,1,
B000BBU0KS,109.0,5,
B00URVC0FU,109.0,1,
B0014WO96Y,108.0,5,
B00VQYKMDY,108.0,0,
B01N0IV1AZ,108.0,0,
B07NSW2L8N,108.0,0,
B075TWXTTJ,108.0,5,
B00SUECA2E,108.0,0,
B08GMDJ12N,108.0,0,
B07MXJL2RS,108.0,5,
B014993TCI,108.0,5,
B01GHG5OBU,108.0,0,
B0054TFNMC,108.0,5,
B00001ZT4D,108.0,5,
B00004YTPV,107.0,0,
B00IVQHC0Q,107.0,0,
B07S2YP764,107.0,2,
B000FK3WDC,107.0,4,
0984365176,107.0,2,
B078NS5NP7,107.0,5,
B00LWVCF8G,107.0,0,
B06X16ZVGF,107.0,5,
B0849P8T25,107.0,5,
B00MYL9H52,107.0,0,
B07FK9T8G7,107.0,5,
B0B94T2LMY,107.0,0,
B001RNC1EM,107.0,3,
B07L5654W9,106.0,0,
B084L11FDD,106.0,1,
B00CMNX7VW,106.0,4,
B00CPHX6YI,106.0,0,
B086X7QKHD,106.0,5,
B077PYS1JM,106.0,0,
B00OZAI56M,106.0,4,
B08MY9Q79Y,106.0,5,
B012A48GHC,106.0,5,
B086QPXXQ5,106.0,4,
B000TVFDO8,106.0,5,
B06WWCZ7P3,106.0,0,
B004CTH7ME,105.0,2,
B07FKNB649,105.0,5,
B086WV21N7,105.0,5,
B01LXO0OPP,105.0,5,
B07KXFN6GG,105.0,0,
B00U7RRZXG,105.0,0,
B07FKNB649,105.0,4,
B00MNG37C2,105.0,0,
B07BR9VFGC,105.0,0,
B07D3B91FN,105.0,5,
B00000DMCE,105.0,0,
B001DTD0H2,104.0,5,
B004NBXIQA,104.0,0,
B000CBSNRY,104.0,0,
B01D1WI758,104.0,5,
B013PWFKN6,104.0,0,
B005SL896I,104.0,0,
B00RTC25Q4,104.0,4,
B01MYEBRC5,104.0,1,
B003KJ7BWS,104.0,0,
B088FNQRVL,103.0,5,
B00XHPCTA4,103.0,4,
B07GSC13JQ,103.0,0,
B06Y18VMNK,103.0,5,
B08LSFFZ34,103.0,5,
B074WFLY21,103.0,5,
B000GKAU1I,103.0,1,
B00GJYE0S4,103.0,5,
B0157IHJMQ,103.0,2,
B00W8FVMNO,102.0,0,
B002V3RCE6,102.0,4,
B071FLSWBS,102.0,5,
B017KYO0UE,102.0,0,
B01J3PNP7M,102.0,0,
B00OKMUW9I,102.0,1,
B003WMC6U0,102.0,3,
B07Y1R86Y4,102.0,0,
B000ANIVRG,102.0,5,
B08SW7WM69,102.0,5,
B00EAHXP1U,102.0,5,
B001377J3K,102.0,0,
B000J3Z7TC,102.0,5,
B01M234I19,102.0,5,
B09CTKJLLC,102.0,0,
B0009H9SIO,101.0,4,
B07XTQ4YZR,101.0,5,
B079ZPLL97,101.0,0,
B00000IVAK,101.0,5,
B002STQLK4,101.0,1,
