helpful_reviews,B01CTUGC5K,323.0,https://images-na.ssl-images-amazon.com/images/I/81EW+F1tJkL.jpg,\N,\N
helpful_reviews,B07B7PQCZV,320.0,B07B7PQCZV,1,\N
helpful_reviews,1640781684,320.0,1640781684,5,\N
helpful_reviews,B07BFNN6JT,316.0,IMAGE,\N,\N
helpful_reviews,B01FFOZ3FC,315.0,https://images-na.ssl-images-amazon.com/images/I/71ciIOKN7nL.jpg,\N,\N
helpful_reviews,B07CVHHJ3L,314.0,B07CVHHJ3L,5,\N
helpful_reviews,B00005BYQU,314.0,B00005BYQU,5,\N
helpful_reviews,B071FK9TFC,314.0,B09DHCTPG7,1,\N
helpful_reviews,B07Q32W334,312.0,B07Q32W334,5,\N
helpful_reviews,B08FL61CKL,308.0,B09NTXBJDM,1,\N
helpful_reviews,B00DJPK8MS,307.0,https://images-na.ssl-images-amazon.com/images/I/71PtSq0Qw4L.jpg,\N,\N
helpful_reviews,B072J234ZF,307.0,B072J234ZF,5,\N
helpful_reviews,B077LTF9VM,307.0,IMAGE,\N,\N
helpful_reviews,B01L9B5JYU,306.0,B0B1N5FZ7Z,5,\N
helpful_reviews,B00146I2WM,304.0,IMAGE,\N,\N
helpful_reviews,B0797GTTV4,304.0,B0797GTTV4,3,\N
helpful_reviews,B08FZJ6PYR,303.0,https://images-na.ssl-images-amazon.com/images/I/B1KaH+fks5S._SL1600_.jpg,\N,\N
helpful_reviews,B00004W60G,301.0,B00004W60G,4,\N
helpful_reviews,B000YDDF6O,300.0,B0BW3QTWJJ,1,\N
helpful_reviews,B01ASVD2L4,300.0,B01ASVD2L4,5,\N
helpful_reviews,B00LEOJAKM,300.0,B00LEOJAKM,1,\N
helpful_reviews,B089NYJSJR,298.0,IMAGE,\N,\N
helpful_reviews,B0002UP0IA,296.0,B00FPVSW3Q,5,\N
helpful_reviews,B094VW7Y1V,296.0,B0BXJ3HDGV,5,\N
helpful_reviews,B00RZTJJLA,295.0,IMAGE,\N,\N
helpful_reviews,B00Z0P7USA,295.0,B00Z0P7USA,3,\N
helpful_reviews,B07M79K46H,294.0,IMAGE,\N,\N
helpful_reviews,B005UWYK22,294.0,B088JMP92Z,5,\N
helpful_reviews,B00DW1JT2O,294.0,https://images-na.ssl-images-amazon.com/images/I/71kGmMt1LfL._SL1600_.jpg,\N,\N
helpful_reviews,B000BURAP2,292.0,B000BURAP2,3,\N
helpful_reviews,B006ZVOJRI,292.0,B006ZVOJRI,4,\N
helpful_reviews,B06XSRFK9Z,291.0,IMAGE,\N,\N
helpful_reviews,B00DUB6RVW,290.0,B00DUB6RVW,3,\N
helpful_reviews,B07F38CPM1,287.0,https://images-na.ssl-images-amazon.com/images/I/71CfPpr8OAL.jpg,\N,\N
helpful_reviews,B0019FATKG,287.0,IMAGE,\N,\N
helpful_reviews,B07V85NQV4,287.0,IMAGE,\N,\N
helpful_reviews,B014RE0LD0,285.0,https://images-na.ssl-images-amazon.com/images/I/812hp52E-WL.jpg,\N,\N
helpful_reviews,B005D1P59W,285.0,B005D1P59W,4,\N
helpful_reviews,B06XSZ5FFC,284.0,B087H4SKHM,1,\N
helpful_reviews,B00008MIGQ,284.0,B00008MIGQ,5,\N
helpful_reviews,B004A8ZRB0,284.0,B089CRDLF6,5,\N
helpful_reviews,B085HNMHKJ,283.0,https://images-na.ssl-images-amazon.com/images/I/81FzjxUkQzL._SL1600_.jpg,\N,\N
helpful_reviews,B00C5VMW7G,282.0,IMAGE,\N,\N
helpful_reviews,B07WKD4V47,281.0,https://images-na.ssl-images-amazon.com/images/I/81PFcPWo+wL.jpg,\N,\N
helpful_reviews,B0013JPVN8,279.0,B0013JPVN8,3,\N
helpful_reviews,B071GS97RT,279.0,B0877DC3JN,3,\N
helpful_reviews,B003KJ7BWS,278.0,IMAGE,\N,\N
helpful_reviews,B003U9E8QU,277.0,B003U9E8QU,1,\N
helpful_reviews,B00J3LXLNA,277.0,IMAGE,\N,\N
helpful_reviews,B0030F67N6,277.0,IMAGE,\N,\N
helpful_reviews,B01IRM5U84,277.0,B0BR5P3CN9,5,\N
helpful_reviews,B00906PKQ4,274.0,B00906PKQ4,5,\N
helpful_reviews,B00FZMDAL4,273.0,https://images-na.ssl-images-amazon.com/images/I/91H3JqlL8tL.jpg,\N,\N
helpful_reviews,B072M2SB11,273.0,https://images-na.ssl-images-amazon.com/images/I/81tufL5VHmL.jpg,\N,\N
helpful_reviews,B002V3RCE6,272.0,B0BZHVZQ3J,3,\N
helpful_reviews,1601253729,272.0,1601253729,5,\N
helpful_reviews,B07S8GHM8C,271.0,https://images-na.ssl-images-amazon.com/images/I/81BX8w3sl0L._SL1600_.jpg,\N,\N
helpful_reviews,B08HVXZW8X,271.0,B08HVXZW8X,5,\N
helpful_reviews,B008N6INE8,269.0,B008N6INE8,4,\N
helpful_reviews,B089DTQDLR,269.0,B0B9W2R8FR,5,\N
helpful_reviews,B01KLJTEEW,269.0,IMAGE,\N,\N
helpful_reviews,B000FGCY8K,267.0,B000FGCY8K,5,\N
helpful_reviews,B000TFLAZA,266.0,B0C4YCD9C3,4,\N
helpful_reviews,B00I4EVED6,264.0,B08KT5X8PK,4,\N
helpful_reviews,B00000J0JF,264.0,B08FD8VQCP,5,\N
helpful_reviews,B002TU4OHY,263.0,B07C85QZH2,5,\N
helpful_reviews,B000GZEZ6E,263.0,IMAGE,\N,\N
helpful_reviews,B003ZFSOZU,261.0,B003ZFSOZU,2,\N
helpful_reviews,B014KEE9LC,260.0,B0BPNH8W3R,5,\N
helpful_reviews,B007ETJQP0,259.0,B007ETJQP0,2,\N
helpful_reviews,B011JV9HA2,259.0,B09J85WDLM,5,\N
helpful_reviews,B004ALMPA8,258.0,B004ALMPA8,5,\N
helpful_reviews,B001CJVTLC,257.0,IMAGE,\N,\N
helpful_reviews,B00CRZXV2A,256.0,B08PCW6J7Q,3,\N
helpful_reviews,B07BDHJJTH,256.0,IMAGE,\N,\N
helpful_reviews,B01LXSV4ML,256.0,IMAGE,\N,\N
helpful_reviews,B0749K8PST,252.0,B0B5TGDLXC,1,\N
helpful_reviews,B000GUEXBG,252.0,B000GUEXBG,5,\N
helpful_reviews,B00200JX3S,252.0,B09J21BZ61,5,\N
helpful_reviews,B000K8FYAS,251.0,B000K8FYAS,5,\N
helpful_reviews,B004L13EXE,251.0,IMAGE,\N,\N
helpful_reviews,B00Z0P39SK,251.0,https://images-na.ssl-images-amazon.com/images/I/71IGogR4HfL._SL1600_.jpg,\N,\N
helpful_reviews,B089QNP5KC,250.0,IMAGE,\N,\N
helpful_reviews,B00TTX54GO,249.0,https://images-na.ssl-images-amazon.com/images/I/61bJK+p09+L._SL1600_.jpg,\N,\N
helpful_reviews,B07MM2T4S8,249.0,IMAGE,\N,\N
helpful_reviews,B00B0DWCQG,248.0,https://images-na.ssl-images-amazon.com/images/I/71ZqjRioXtL._SL1600_.jpg,\N,\N
helpful_reviews,B00ZY6JHU4,248.0,B09NRXVV4G,5,\N
helpful_reviews,B07W5QM4DP,246.0,B09NTXBJDM,4,\N
helpful_reviews,B01N6QF74C,244.0,IMAGE,\N,\N
helpful_reviews,B082XJRTMG,244.0,https://images-na.ssl-images-amazon.com/images/I/71oRoCwNGVL.jpg,\N,\N
helpful_reviews,B08B12S2N5,244.0,B08B12S2N5,5,\N
helpful_reviews,B08NQD4FBW,244.0,B09BKDWGJ9,1,\N
helpful_reviews,B06XKD9WCK,243.0,B06XKD9WCK,5,\N
helpful_reviews,B001CJVTLC,243.0,B001CJVTLC,2,\N
helpful_reviews,B00GVHEQV0,242.0,B00GVHEQV0,1,\N
helpful_reviews,B071WT4KLM,242.0,IMAGE,\N,\N
helpful_reviews,B00ILD589G,240.0,B00ILD589G,4,\N
helpful_reviews,B0000BX8MA,239.0,B087P3G17S,3,\N
helpful_reviews,B009NVD1TO,239.0,B009NVD1TO,4,\N
helpful_reviews,B00THZWA6Q,238.0,https://images-na.ssl-images-amazon.com/images/I/712hqjBafrL.jpg,\N,\N
helpful_reviews,B000VSAEYI,237.0,https://images-na.ssl-images-amazon.com/images/I/91vhEw5CJcL.jpg,\N,\N
helpful_reviews,B00388IS1E,236.0,B00388IS1E,5,\N
helpful_reviews,B00006IFH0,236.0,https://images-na.ssl-images-amazon.com/images/I/512j74lpU2L._SL1600_.jpg,\N,\N
helpful_reviews,B07FCV5VCZ,235.0,B07FCV5VCZ,5,\N
helpful_reviews,B004617DEU,235.0,B09G4MP3XD,5,\N
helpful_reviews,B00FW78710,235.0,B00FW78710,4,\N
helpful_reviews,B00X9JDPYC,235.0,https://images-na.ssl-images-amazon.com/images/I/71Lr3Y7NZ+L._SL1600_.jpg,\N,\N
helpful_reviews,B004N7NFSK,235.0,IMAGE,\N,\N
helpful_reviews,B07F16V3C5,232.0,IMAGE,\N,\N
helpful_reviews,B00474OXBM,232.0,B00474OXBM,4,\N
helpful_reviews,B076JKBDJ4,232.0,B0BN35W3KT,5,\N
helpful_reviews,B000058TJ3,232.0,B0C2Q7B81W,3,\N
helpful_reviews,B07VLBWKWQ,230.0,IMAGE,\N,\N
helpful_reviews,B00YSWUDGM,230.0,B07QWCQG1X,4,\N
helpful_reviews,B00APVXSM6,230.0,B00APVXSM6,5,\N
helpful_reviews,B004M2BINA,227.0,IMAGE,\N,\N
helpful_reviews,B00005C32X,225.0,B00005C32X,4,\N
helpful_reviews,B01HNSL31Q,225.0,B01HNSL31Q,3,\N
helpful_reviews,B013X5NWBW,225.0,IMAGE,\N,\N
helpful_reviews,B00HT5HBMO,225.0,B00HT5HBMO,4,\N
helpful_reviews,B01GSYA4K2,224.0,B01GSYA4K2,4,\N
helpful_reviews,B08JQ6XKQ5,224.0,B08JQ6XKQ5,5,\N
helpful_reviews,B07QVZ3D4H,224.0,IMAGE,\N,\N
helpful_reviews,B01N17VPOR,220.0,IMAGE,\N,\N
helpful_reviews,B079Y6BH2V,220.0,B079Y6BH2V,5,\N
helpful_reviews,B001DIJ48C,220.0,B09ZKJR98V,1,\N
helpful_reviews,B0763TLL6V,219.0,B0763TLL6V,5,\N
helpful_reviews,8499000606,218.0,8499000606,3,\N
helpful_reviews,B07586Y1T9,218.0,B0BNGJBWMH,5,\N
helpful_reviews,B00005N9EE,218.0,B00005N9EE,2,\N
helpful_reviews,B00KJLUTQU,217.0,B0B4DRWZ51,5,\N
helpful_reviews,B07RQJHG8M,217.0,IMAGE,\N,\N
helpful_reviews,B01ASVCZ6W,216.0,B01ASVCZ6W,4,\N
helpful_reviews,B01LXSV4ML,216.0,B0B6MLMM7N,5,\N
helpful_reviews,B079Y6BH2V,216.0,B079Y6BH2V,5,\N
helpful_reviews,B00004W60G,215.0,B00004W60G,5,\N
helpful_reviews,B0038BAHGK,215.0,B073G2L28V,5,\N
helpful_reviews,B008KCQRPW,215.0,B008KCQRPW,5,\N
helpful_reviews,B07WK9WLZ8,214.0,B07WK9WLZ8,5,\N
helpful_reviews,B002C3R182,213.0,B002C3R182,5,\N
helpful_reviews,B07ZF4Y1FK,212.0,B07ZF4Y1FK,4,\N
helpful_reviews,B00B9U8X5Y,212.0,B00B9U8X5Y,5,\N
helpful_reviews,B01I2GVSNQ,212.0,B01I2GVSNQ,4,\N
helpful_reviews,B01GXTGKVO,212.0,B01GXTGKVO,5,\N
helpful_reviews,B000B6ACGA,211.0,B08W943N7B,4,\N
helpful_reviews,B00009KWZR,211.0,B00009KWZR,5,\N
helpful_reviews,B001U3Y5XE,211.0,B001U3Y5XE,2,\N
helpful_reviews,B077N6CFXP,209.0,IMAGE,\N,\N
helpful_reviews,B017MLIGP0,209.0,IMAGE,\N,\N
helpful_reviews,B01C49MCEQ,208.0,IMAGE,\N,\N
helpful_reviews,B00005OARQ,208.0,B00005OARQ,5,\N
helpful_reviews,B07HZ6SJP5,207.0,B07HZ6SJP5,5,\N
helpful_reviews,B07HZ6SJP5,206.0,B07HZ6SJP5,5,\N
helpful_reviews,B01MA408NQ,205.0,https://images-na.ssl-images-amazon.com/images/I/71O3HcEziiL.jpg,\N,\N
helpful_reviews,B001QT03JW,205.0,B001QT03JW,5,\N
helpful_reviews,B000W7JWUA,205.0,B000W7JWUA,5,\N
helpful_reviews,B00IGLQWUW,205.0,B00IGLQWUW,5,\N
helpful_reviews,B00WTDXSDM,205.0,B0BSP7FXS8,5,\N
helpful_reviews,B00EFDXAB4,204.0,B00EFDXAB4,5,\N
helpful_reviews,B094VVLJ95,203.0,B0BXJ3HDGV,5,\N
helpful_reviews,B074ZHXF48,203.0,B0895MS2VG,5,\N
helpful_reviews,B0763TLL6V,203.0,B0763TLL6V,5,\N
helpful_reviews,B087R5L6WT,203.0,https://images-na.ssl-images-amazon.com/images/I/71VXVfc5nhL._SL1600_.jpg,\N,\N
helpful_reviews,B016BY59PO,203.0,B016BY59PO,1,\N
helpful_reviews,B01FVNA1D6,202.0,IMAGE,\N,\N
helpful_reviews,B08BCF9ZX6,201.0,B08BCF9ZX6,4,\N
helpful_reviews,B01BMKEUDO,201.0,B01BMKEUDO,1,\N
helpful_reviews,B00NYZMCTK,200.0,B00NYZMCTK,3,\N
helpful_reviews,B07FCV5VCZ,200.0,B07FCV5VCZ,5,\N
helpful_reviews,B07YC58HFC,199.0,B07YCRQX17,1,\N
helpful_reviews,B06Y1192MF,199.0,B0BNLK925T,3,\N
helpful_reviews,B00U7EX5HO,199.0,B00U7EX5HO,3,\N
helpful_reviews,B004ADTC48,199.0,B083Q7RZ62,4,\N
helpful_reviews,B00CYFFQTE,199.0,B00CYFFQTE,3,\N
helpful_reviews,B093T52595,198.0,https://m.media-amazon.com/images/I/C1-Z13ywnRS._SL1600_.jpg,\N,\N
helpful_reviews,B07X5NN5GN,198.0,B08W3D5KPV,5,\N
helpful_reviews,B0007MZV3C,197.0,B0BN2BQ49D,2,\N
helpful_reviews,B000XRURAS,196.0,B000XRURAS,5,\N
helpful_reviews,B00NHQFA5E,196.0,https://images-na.ssl-images-amazon.com/images/I/71Tsqn+0jkL.jpg,\N,\N
helpful_reviews,B01KYLA1KI,196.0,B01KYLA1KI,4,\N
helpful_reviews,B00AWRGZFA,195.0,IMAGE,\N,\N
helpful_reviews,B09HH8B79P,194.0,B0B9HJHWM5,1,\N
helpful_reviews,B07FCV5VCZ,194.0,B07FCV5VCZ,4,\N
helpful_reviews,B00076OC60,194.0,B00076OC60,2,\N
helpful_reviews,B07QNLD1ZK,193.0,https://images-na.ssl-images-amazon.com/images/I/71HCJmUeLiL.jpg,\N,\N
helpful_reviews,B07M79K46H,193.0,B07MLT3PHY,5,\N
helpful_reviews,B01MRG7T0D,193.0,B0C4CTC9H5,4,\N
helpful_reviews,B07RWWH2L4,192.0,B07RWWH2L4,5,\N
helpful_reviews,B001EGYWT4,192.0,B001EGYWT4,5,\N
helpful_reviews,B01LXSV4ML,192.0,IMAGE,\N,\N
helpful_reviews,B07CVHHJ3L,192.0,B07CVHHJ3L,5,\N
helpful_reviews,B001613Q8A,192.0,B001613Q8A,1,\N
helpful_reviews,B003I64OT6,192.0,B003I64OT6,5,\N
helpful_reviews,B00IECWX5G,192.0,B00IECWX5G,5,\N
helpful_reviews,B083FBBBXC,191.0,B083FBBBXC,5,\N
helpful_reviews,B08BCF9ZX6,191.0,B08BCF9ZX6,5,\N
helpful_reviews,B000GKE2N0,191.0,B000GKE2N0,4,\N
helpful_reviews,B00GFBNXNO,191.0,B00GFBNXNO,5,\N
helpful_reviews,B0007MZV3C,190.0,IMAGE,\N,\N
helpful_reviews,B002XULJDW,190.0,IMAGE,\N,\N
helpful_reviews,B085QGWFP1,190.0,B08ZHHQM8K,5,\N
helpful_reviews,B08PKDWQC5,189.0,B09MQGBK8H,5,\N
helpful_reviews,B08HDHTHDS,188.0,B08HGTC7B1,5,\N
helpful_reviews,B07BQFS9W8,188.0,IMAGE,\N,\N
helpful_reviews,B07QZFS4CY,188.0,B0895BXXF3,4,\N
helpful_reviews,B01CIWDDMO,187.0,https://images-na.ssl-images-amazon.com/images/I/71kL6pklfIL.jpg,\N,\N
helpful_reviews,B08HYDSQCQ,187.0,B08HYDSQCQ,5,\N
helpful_reviews,B00NN3YZ48,187.0,B00NN3YZ48,5,\N
helpful_reviews,B07XMSDVZ2,187.0,IMAGE,\N,\N
helpful_reviews,B07FD1C6JD,186.0,B07FD1C6JD,4,\N
helpful_reviews,B07CVHHJ3L,186.0,B07CVHHJ3L,4,\N
helpful_reviews,B07BJ5L7N3,185.0,IMAGE,\N,\N
helpful_reviews,B08XYK5FJ3,185.0,B08XYK5FJ3,1,\N
helpful_reviews,B078W3NPVN,185.0,IMAGE,\N,\N
helpful_reviews,B01BDK1O64,185.0,B01BDK1O64,4,\N
helpful_reviews,B0013WKAG8,184.0,B07XRT6Y2D,4,\N
helpful_reviews,B08BNW649C,183.0,https://images-na.ssl-images-amazon.com/images/I/81qCzuZFvuL._SL1600_.jpg,\N,\N
helpful_reviews,B0014WO96Y,183.0,B0BPV6XCX2,2,\N
helpful_reviews,B00004TFLB,183.0,B00004TFLB,1,\N
helpful_reviews,B00000IRWA,183.0,B00000IRWA,5,\N
helpful_reviews,B07QM9JW8G,182.0,B09V5SC89V,4,\N
helpful_reviews,B01MYFC4OD,181.0,IMAGE,\N,\N
helpful_reviews,B00CQHZ2LW,181.0,B00CQHZ2LW,3,\N
helpful_reviews,B079D1P5TX,181.0,B079D1P5TX,5,\N
helpful_reviews,B09K7NKZMQ,180.0,B09K7NKZMQ,5,\N
helpful_reviews,B000KHZ044,180.0,B000KHZ044,5,\N
helpful_reviews,B01JGM7UOG,180.0,https://images-na.ssl-images-amazon.com/images/I/71J7suuYULL._SL1600_.jpg,\N,\N
helpful_reviews,B07QQ396NH,179.0,B08X2RJWDF,5,\N
helpful_reviews,B07GCWM858,178.0,B07GCWM858,5,\N
helpful_reviews,B008CDR7LW,178.0,https://images-na.ssl-images-amazon.com/images/I/71Vr5Fi1mFL.jpg,\N,\N
helpful_reviews,B07L8G1L52,177.0,B07L8G1L52,5,\N
helpful_reviews,B08X1PCD6J,177.0,B0BRXZ6M7K,5,\N
helpful_reviews,B00004S7ZG,177.0,B00004S7ZG,5,\N
helpful_reviews,B08KGZV2FZ,176.0,B08KGZV2FZ,4,\N
helpful_reviews,B001G8J78Q,175.0,B001G8J78Q,5,\N
helpful_reviews,B073Y5NW5X,175.0,IMAGE,\N,\N
helpful_reviews,B004K0Q8LG,175.0,IMAGE,\N,\N
helpful_reviews,B01EIKRP0K,175.0,B08NJRMV2P,5,\N
helpful_reviews,B07T2ZFNPL,175.0,B08C5F1L8J,5,\N
helpful_reviews,B07FJ6V6SY,175.0,https://images-na.ssl-images-amazon.com/images/I/71BAXx8SVML.jpg,\N,\N
helpful_reviews,B08HDJ1K6M,175.0,https://m.media-amazon.com/images/I/C1pp-Z5x5kS._SL1600_.jpg,\N,\N
helpful_reviews,B00NHPH4CM,174.0,B09PM4PZ44,3,\N
helpful_reviews,B07FJ6V6SY,174.0,IMAGE,\N,\N
helpful_reviews,B000FS70QE,174.0,B09XN4KP2V,1,\N
helpful_reviews,B0002HABZU,174.0,B081M7ZLTY,3,\N
helpful_reviews,B01BKFI8T8,173.0,IMAGE,\N,\N
